Sample	Fws
SPT16845	0.72764754
SPT16846	0.9953797
SPT16847	0.85722613
SPT16848	0.99612635
SPT16849	0.9976412
SPT16850	0.6015321
SPT16851	0.93296933
SPT16868	0.79936075
SPT16869	0.9758633
SPT16870	0.80325717
SPT16871	0.976547
SPT16872	0.3433766
SPT16873	0.9978863
SPT16874	0.5108488
SPT16875	0.9993008
SPT16876	0.49245873
SPT16877	0.99977946
SPT16878	0.99758947
SPT16879	0.99964184
SPT16880	0.60046893
SPT16882	0.8501367
SPT16883	0.98743975
SPT16884	0.99747676
SPT16885	0.69475865
SPT16886	0.9848455
SPT16887	0.99806464
SPT16888	0.61498
SPT16889	0.8538416
SPT16890	0.64722985
SPT16891	0.56765074
SPT16893	0.9971768
SPT16894	0.998303
SPT16896	0.772122
SPT16897	0.9991597
SPT16898	0.9163076
SPT16899	0.9979687
SPT16900	0.9947192
SPT16901	0.9988054
SPT16902	0.70950055
SPT16904	0.8773166
SPT16905	0.96252805
SPT16906	1.0
SPT16907	0.58470124
SPT16908	0.6541704
SPT16909	0.9991098
SPT16910	0.951922
SPT16911	0.9189112
SPT16912	0.9987923
SPT16914	0.8535891
SPT16915	0.8676196
SPT16916	0.99991345
SPT16917	0.7528369
SPT16919	0.5430657
SPT16920	0.86627954
SPT16921	0.9943375
SPT16922	0.7044538
SPT16923	0.9994181
SPT16924	0.84116656
SPT16925	0.8725874
SPT16926	0.9990231
SPT16927	0.99670327
SPT16928	0.99942213
SPT16929	0.9972063
SPT16932	0.7948264
SPT16934	0.7264757
SPT16936	0.7637019
SPT16937	0.8387428
SPT16938	0.9997678
SPT16939	0.98633146
SPT16940	0.7466492
SPT16941	0.64073527
SPT16942	0.99900264
SPT16943	0.810472
SPT16944	0.9987203
SPT16946	0.9998647
SPT16947	0.998949
SPT16948	0.9989967
SPT16949	0.56771755
SPT16950	0.86672705
SPT16951	0.8897729
SPT16953	0.99991864
SPT16954	0.7278583
SPT16955	0.916461
SPT16957	0.82450676
SPT16958	0.9950807
SPT16959	0.82253575
SPT16961	0.87903816
SPT16962	0.761484
SPT16963	0.99929816
SPT16964	0.9994344
SPT16966	0.830636
SPT16967	0.99637437
SPT16968	0.52526236
SPT16969	0.6041905
SPT16970	0.7930123
SPT16971	0.7287505
SPT16972	0.8286536
SPT16973	0.9513815
SPT16976	0.6731171
SPT16977	0.6596446
SPT16978	0.92401946
SPT16982	0.86088735
SPT16983	0.84843445
SPT16985	0.55974644
SPT16986	1.0
SPT16987	0.9148699
SPT16988	0.43790781
SPT16989	0.79125625
SPT16994	0.9989864
SPT16995	0.6657184
SPT16996	0.9129946
SPT16997	0.9979853
SPT16998	0.9977143
SPT16999	0.99692386
SPT17000	0.6993328
SPT17001	0.8873411
SPT17002	0.99824476
SPT17003	0.9956772
SPT17004	0.89478797
SPT17006	0.9992861
SPT17007	0.92258024
SPT17009	0.8841395
SPT17010	0.9635467
SPT17011	0.71282494
SPT17012	0.8969212
SPT17013	0.9964622
SPT17015	0.9995319
SPT17017	0.772757
SPT17018	0.81076115
SPT17020	0.99729204
SPT17022	0.99943364
SPT17023	0.9576584
SPT17025	0.99766976
SPT17027	0.9980484
SPT17028	0.9994609
SPT17029	0.9977072
SPT17030	0.9245148
SPT17031	0.48585534
SPT17034	0.99771434
SPT17035	0.9992124
SPT17036	0.9951938
SPT17037	0.9919754
SPT17039	0.9219167
SPT17040	0.5502089
SPT17042	0.86113495
SPT17043	0.8811273
SPT17044	0.5501899
SPT17045	0.99897397
SPT17046	0.59262383
SPT17047	0.99365926
SPT17049	0.9964986
SPT17050	0.812632
SPT17051	0.7087797
SPT17052	0.7790927
SPT17053	0.9985838
SPT17054	0.99779373
SPT17055	0.99898314
SPT17056	1.0
SPT17057	0.6822328
SPT17058	0.99372506
SPT17059	0.6365417
SPT17060	0.831196
SPT17061	0.88194
SPT17062	0.70779
SPT17063	0.5596267
SPT17064	0.9654368
SPT17065	0.6020578
SPT17066	0.99925053
SPT17067	0.8271412
SPT17069	0.91031003
SPT17070	0.7799505
SPT17072	0.9989903
SPT17073	0.9981743
SPT17075	0.9959652
SPT17076	0.50131583
SPT17077	0.6677703
SPT17078	0.8956016
SPT17079	0.5104003
SPT17793	0.80030304
SPT17794	0.83491117
SPT17795	0.9607031
SPT17800	0.9967966
SPT17802	0.8182901
SPT17803	0.92136
SPT17804	0.5302881
SPT17805	0.82905555
SPT17806	0.5564352
SPT17807	0.96665806
SPT17808	0.93488467
SPT17810	0.9984804
SPT17811	0.9993683
SPT17812	0.92434573
SPT17813	0.7689048
SPT17816	0.79725695
SPT17817	0.7900249
SPT17818	0.581805
SPT17819	0.53173214
SPT17821	0.70681816
SPT17823	0.953395
SPT17825	0.9993089
SPT17826	0.9998618
SPT17828	0.99913734
SPT17829	0.92504555
SPT17830	0.8837107
SPT17832	0.8927569
SPT17833	0.99826705
SPT17836	0.79007375
SPT17837	0.8973231
SPT17838	0.9977751
SPT17841	0.99935615
SPT17843	0.73641604
SPT17844	0.7869173
SPT17845	0.7781598
SPT17852	0.9848999
SPT17853	0.9997392
SPT17855	0.9920356
SPT17876	0.76886916
SPT17878	0.7712778
SPT17881	0.9970086
SPT17894	0.9998684
SPT17902	0.9995662
SPT17916	0.82853794
SPT17917	0.99924344
SPT17918	0.9712368
SPT17922	0.7596253
SPT17924	0.80307364
SPT17927	0.8801117
SPT17929	0.96719223
SPT17931	0.9298102
SPT17933	0.9986436
SPT17936	0.84386057
SPT17937	0.6973818
SPT17938	0.99998003
SPT17940	0.9158619
SPT17941	0.9994789
SPT17942	0.99898094
SPT17943	0.7505895
SPT17944	0.8316228
SPT17945	0.680763
SPT17947	0.9983243
SPT17949	0.99985623
SPT17950	0.993365
SPT17951	0.9995316
SPT17954	0.78915167
SPT17955	0.999593
SPT17956	0.9984074
SPT17958	0.84077466
SPT17960	0.8911657
SPT17963	0.9918907
SPT17965	0.9400904
SPT17966	0.8356942
SPT17969	0.9999428
SPT17970	0.8639201
SPT17972	0.9984334
SPT17975	0.9803929
SPT17978	0.999613
SPT17981	0.8777895
SPT17987	0.89867526
SPT17990	0.99976456
SPT17993	0.9259113
SPT17995	0.86745244
SPT18001	0.9888587
SPT18002	0.91141725
SPT18003	0.6563041
SPT18018	0.93357277
SPT18026	0.97648996
SPT18037	0.99921155
SPT18045	0.9430123
SPT18049	0.8467744
SPT18050	0.9380254
SPT18052	0.80807763
SPT18055	0.8445394
SPT18056	0.881786
SPT18058	0.9992064
SPT18421	0.99996436
SPT18423	0.99869853
SPT18427	0.8920601
SPT18428	0.99842113
SPT18429	0.9018204
SPT18431	0.9982759
SPT18434	0.9236619
SPT18435	0.99662036
SPT18436	0.9997092
SPT18440	0.9985469
SPT18445	0.9993316
SPT18448	0.9941598
SPT18453	0.90481776
SPT18457	0.63136405
SPT18458	0.8235227
SPT18459	0.9994116
SPT18461	0.99907494
SPT18462	0.99999374
SPT18465	0.9990358
SPT18466	0.6006943
SPT18468	0.9872735
SPT18470	0.981411
SPT18472	0.9983332
SPT18473	0.9168625
SPT18474	0.99861336
SPT18475	0.9999843
SPT18478	0.88834906
SPT18479	0.8224387
SPT18482	0.99976075
SPT18490	0.96855295
SPT18491	0.8633875
SPT18492	0.9910864
SPT18493	0.9973138
SPT18523	0.9994258
SPT18525	0.99913853
SPT18535	0.9627596
SPT18537	0.91846645
SPT18545	0.5634829
SPT18549	0.9994571
SPT18552	0.9999381
SPT18553	0.7469789
SPT18554	0.99137205
SPT18555	0.9066178
SPT18557	0.9595695
SPT18558	0.77690095
SPT18559	0.96995175
SPT18561	0.99995404
SPT18562	0.9998413
SPT18566	0.9968271
SPT18572	0.97872156
SPT18575	0.77195275
SPT18576	0.99194247
SPT18578	0.995887
SPT18579	0.5732015
SPT18580	0.73512536
SPT18581	0.9982941
SPT18583	0.9988001
SPT18584	0.55069834
SPT18585	0.9928431
SPT18586	0.99647385
SPT18589	0.9984185
SPT18591	0.94271374
SPT18592	0.84061474
SPT18595	0.5996126
SPT18598	0.74988055
SPT18603	0.8961263
SPT18604	0.99324536
SPT18607	0.9704212
SPT18609	0.8187233
SPT18611	0.7334566
SPT18612	0.7584593
SPT18613	0.782338
SPT18614	0.8175876
SPT18617	0.6056502
SPT18618	0.9973742
SPT18619	0.72736573
SPT18620	0.46389106
SPT18621	0.8513009
SPT18622	0.8769067
SPT18623	0.95356196
SPT18624	0.9986086
SPT18625	0.998446
SPT18626	0.5650303
SPT18629	0.6419462
SPT18631	0.996372
SPT18633	0.9948016
SPT18634	0.91181254
SPT18636	0.97305936
SPT18637	0.67026025
SPT18638	0.7299315
SPT18639	0.7120813
SPT18640	0.9799936
SPT18641	0.9999038
SPT18644	0.66284597
SPT18646	0.99857557
SPT18647	0.99953264
SPT18649	0.9972845
SPT18650	0.93854505
SPT18652	0.99682426
SPT18653	0.93550396
SPT18654	0.99903214
SPT18655	0.9934588
SPT18657	0.68930495
SPT18660	0.8926611
SPT18661	0.98113
SPT18662	0.89575356
SPT18663	0.9992087
SPT18669	0.991751
SPT18670	0.80295765
SPT18671	0.99978435
SPT18673	0.81511027
SPT18674	0.9987946
SPT18678	0.5615952
SPT18680	0.99642295
SPT18681	0.9971771
SPT18682	0.6183588
SPT18683	0.9047327
SPT18685	0.73604006
SPT18687	0.8595336
SPT18689	0.9997383
SPT18929	0.8712107
SPT18932	0.7298092
SPT18937	0.99920803
SPT18940	0.9964991
SPT18941	0.99997634
SPT18942	0.7230069
SPT18943	0.9992505
SPT18947	0.999797
SPT18949	0.9992322
SPT18952	0.99889904
SPT18955	0.88487583
SPT18956	0.99956137
SPT18957	0.7758376
SPT18958	0.7914322
SPT18959	0.9093834
SPT18962	0.54996717
SPT18968	0.84593046
SPT18969	0.99681854
SPT18970	0.87685686
SPT18971	0.97040355
SPT18973	0.8770292
SPT18975	0.9993384
SPT18976	0.99931085
SPT18978	0.5154809
SPT18980	0.9992539
SPT18981	0.9994765
SPT18983	0.9238866
SPT18984	0.86593133
SPT18985	0.9990721
SPT18986	0.94140804
SPT18987	0.9858164
SPT18988	0.9874376
SPT18989	0.85207856
SPT18991	0.89097947
SPT18992	0.9473344
SPT18993	0.74128425
SPT18994	0.9994871
SPT18995	0.8251426
SPT19002	0.9997599
SPT19003	0.7991656
SPT19005	0.7146216
SPT19011	0.8644592
SPT19012	0.9992535
SPT19013	0.85620534
SPT19014	0.9994492
SPT19017	0.99922293
SPT19018	0.9983406
SPT19019	0.99971676
SPT19021	0.99849015
SPT19023	0.8855201
SPT19024	0.7930257
SPT19025	0.99766666
SPT19026	0.9185692
SPT19028	0.89978766
SPT19029	0.99991876
SPT19030	0.90763605
SPT19031	0.99948055
SPT19032	0.9980186
SPT19034	0.992859
SPT19236	0.99698716
SPT19238	0.9314279
SPT19241	0.99263805
SPT19242	0.9325324
SPT19243	0.9129366
SPT19246	0.9963104
SPT19248	0.99719656
SPT19251	0.9447704
SPT19254	0.91305447
SPT19256	0.8659352
SPT19258	0.9956045
SPT19262	0.89146423
SPT19265	0.996699
SPT19268	0.86083174
SPT19270	0.9103106
SPT19273	0.53763354
SPT19275	0.6947147
SPT19279	0.9981647
SPT19281	0.9466953
SPT19285	0.9796167
SPT19287	0.99915475
SPT19289	0.99959713
SPT19291	0.9702464
SPT19293	0.9963535
SPT19294	0.99296993
SPT19296	0.99815863
SPT19297	0.6467943
SPT19301	0.9955165
SPT19306	0.9557148
SPT19308	0.94154906
SPT19309	0.9959178
SPT19311	0.8853128
SPT19315	0.9990202
SPT19316	0.62257564
SPT19319	0.5255512
SPT19321	0.71897364
SPT19324	0.80534965
SPT19326	0.77953804
SPT19328	0.9918927
SPT19329	0.81706136
SPT19332	0.6240809
SPT19336	0.9157831
SPT19337	0.7961908
SPT19338	0.90556073
SPT19340	0.8867094
SPT19341	0.9917467
SPT19347	0.79746336
SPT19350	0.91007984
SPT19351	0.98011124
SPT19353	0.50084805
SPT19356	0.8085359
SPT19359	0.99917674
SPT19360	0.99952966
SPT19361	0.998661
SPT19363	0.89013046
SPT19364	0.99941194
SPT19367	0.76792234
SPT19368	0.9989392
SPT19371	0.9084922
SPT19372	0.8168451
SPT19374	0.9635662
SPT19376	0.9965508
SPT19377	0.9977957
SPT19382	0.9072712
SPT19383	0.9985619
SPT19385	0.9019121
SPT19387	0.9931212
SPT19388	0.9898866
SPT19390	0.91749156
SPT19391	0.67704594
SPT19394	0.9875569
SPT19396	0.9956193
SPT19397	0.97130746
SPT19399	0.99027115
SPT19400	0.9902905
SPT19404	0.9721327
SPT19406	0.9978376
SPT19407	0.9970267
SPT19409	0.99885064
SPT19411	0.99967784
SPT19415	0.7625685
SPT19416	0.9986591
SPT19419	0.83973855
SPT19421	0.99835646
SPT19423	0.9994167
SPT19429	0.8848378
SPT19433	0.9825473
SPT19436	0.9999228
SPT19440	0.999107
SPT19443	0.9986862
SPT19446	0.9763639
SPT19448	0.6762591
SPT19487	0.986756
SPT19489	0.86366767
SPT19492	0.86013144
SPT19493	0.7803758
SPT19494	0.9471517
SPT19495	0.99931276
SPT19496	0.9998681
SPT19498	0.99908286
SPT19499	0.46009767
SPT19500	0.72492456
SPT19503	0.9813184
SPT19505	0.9993135
SPT19506	0.75007576
SPT19510	0.99894184
SPT19512	0.9983713
SPT19514	0.52874506
SPT19517	0.49644718
SPT19521	0.9325482
SPT19524	0.7397069
SPT19525	0.99854
SPT19527	0.9304123
SPT19529	0.7269289
SPT19530	0.9709556
SPT19532	0.959334
SPT19533	0.63473254
SPT19539	0.99668586
SPT19540	0.99915284
SPT19542	0.5985468
SPT19547	0.7066486
SPT19548	0.84194016
SPT19549	0.67781746
SPT19550	0.55271417
SPT19558	0.70355594
SPT19559	0.5781898
SPT19564	0.9996546
SPT19565	0.99998856
SPT19567	0.72033554
SPT19569	0.99602294
SPT19573	0.9940936
SPT19581	0.81456846
SPT19582	0.998981
SPT19587	0.7112836
SPT19588	0.9983162
SPT19589	0.8411297
SPT19593	0.99772424
SPT19594	0.99975806
SPT19595	0.8545389
SPT19597	0.650129
SPT19600	0.99577904
SPT19601	0.33052695
SPT19602	0.74903667
SPT19603	0.9995725
SPT19604	0.68318355
SPT19606	0.5836203
SPT19607	0.45945874
SPT19610	0.624603
SPT19612	0.6830123
SPT19613	0.7699188
SPT19614	0.74454784
SPT19616	0.5914619
SPT19618	0.9975787
SPT19621	0.99885863
SPT19627	0.9948882
SPT19629	0.9381571
SPT19631	0.72260016
SPT19636	0.8127913
SPT19637	0.6889125
SPT19641	0.6064138
SPT19645	0.81333375
SPT19646	0.91760147
SPT19649	0.5718119
SPT19656	0.79806036
SPT19657	0.5110881
SPT19658	0.94406015
SPT19659	0.99801826
SPT19660	0.99710226
SPT19665	0.599325
SPT19668	0.9940422
SPT19673	0.5536718
SPT19677	0.7284661
SPT19678	0.522939
SPT19679	0.7470396
SPT19680	0.8226995
SPT19681	0.7942925
SPT19682	0.7723673
SPT19685	0.98622125
SPT19689	0.99972814
SPT19691	0.6018529
SPT19692	0.9995666
SPT19693	0.9965052
SPT19694	0.89940685
SPT19696	0.6253964
SPT19699	0.77877766
SPT19701	0.7367805
SPT19704	0.99988604
SPT19706	0.99913657
SPT19708	0.86258423
SPT19712	0.85930526
SPT19715	0.9940744
SPT19716	0.8332662
SPT19718	0.90790874
SPT19720	0.6105275
SPT19721	0.5727591
SPT19728	0.99859726
SPT19729	0.96850085
SPT19733	0.88393533
SPT19742	0.9989515
SPT19743	0.61301404
SPT19746	0.7919808
SPT19749	0.93581
SPT19753	0.9897815
SPT19755	0.88839674
SPT19756	0.8492215
SPT19757	0.8931313
SPT19763	0.98861456
SPT19764	0.6710675
SPT19765	0.8259479
SPT19766	0.87038344
SPT19767	0.85077673
SPT19768	0.9976408
SPT19772	0.678047
SPT19774	0.77302593
SPT19782	0.9798263
SPT19789	0.9956773
SPT19790	0.999471
SPT19791	0.6810267
SPT19792	0.99755234
SPT19811	0.99867094
SPT19821	0.99866873
SPT19824	0.865703
SPT19832	0.46909297
SPT19835	0.66080785
SPT19840	0.99807656
SPT19841	0.9986897
SPT19842	0.7518253
SPT19843	0.9935454
SPT19845	0.5079838
SPT19846	0.6525811
SPT19847	0.8865317
SPT19850	0.9981481
SPT19851	0.98841894
SPT19854	0.53611916
SPT19855	0.9986829
SPT19856	0.9992339
SPT19857	0.8826273
SPT19859	0.99613243
SPT19860	0.91154766
SPT19863	0.67616844
SPT19864	0.8762897
SPT19865	0.21755816
SPT19867	0.8446202
SPT19868	0.6577444
SPT19869	0.9983182
SPT19870	0.998891
SPT19871	0.86408454
SPT19872	0.97804254
SPT19874	1.0
SPT19875	0.8407763
SPT19876	0.99861366
SPT19880	0.9979377
SPT19882	0.4714038
SPT19883	0.98648226
SPT19884	0.9871211
SPT19886	0.60605115
SPT19888	0.7069512
SPT19889	0.320523
SPT19890	0.5661134
SPT19891	0.4996861
SPT19892	0.6154293
SPT19893	0.9999573
SPT19895	0.87192523
SPT19896	0.444522
SPT19897	0.99403316
SPT19899	0.52834505
SPT19902	0.78301364
SPT19903	0.9984684
SPT19905	0.8772174
SPT19906	0.9985381
SPT19907	0.7255838
SPT19908	0.98350656
SPT19909	0.64529157
SPT19910	0.9984561
SPT19914	0.99841017
SPT19919	0.6973821
SPT19920	0.9954382
SPT19921	0.99821925
SPT19922	0.6863207
SPT19924	0.5941057
SPT19925	0.5915507
SPT19927	0.9961824
SPT19928	0.7622275
SPT19929	0.99781376
SPT19930	0.9996214
SPT19931	0.99348724
SPT19932	0.5324322
SPT19935	0.8590483
SPT19936	0.99832153
SPT19938	0.99364114
SPT19939	0.9988328
SPT19940	0.9983626
SPT19941	0.6640659
SPT19943	0.9995556
SPT19944	0.5740316
SPT19945	0.9998879
SPT19946	0.39427796
SPT19947	0.8663255
SPT19949	0.99728674
SPT19950	0.63966787
SPT19951	0.8417383
SPT19952	0.99812347
SPT19953	0.65986264
SPT19954	0.3983182
SPT19955	0.9956747
SPT19956	0.9699798
SPT19957	0.7717617
SPT19959	0.99895436
SPT19960	0.9985179
SPT19961	0.9995141
SPT19962	0.9972043
SPT19963	0.58255994
SPT19964	0.9997177
SPT19966	0.9996041
SPT19967	0.8882572
SPT19968	0.8368197
SPT19969	0.9995152
SPT19970	0.99971354
SPT19971	0.70962983
SPT19972	0.9941261
SPT19973	0.58503485
SPT19974	0.73256403
SPT19976	0.9995236
SPT19977	0.9983904
SPT19979	0.5768739
SPT19980	0.38576907
SPT19981	0.9999525
SPT19983	0.6511148
SPT19985	1.0
SPT19987	0.297326
SPT19988	0.63939816
SPT19990	0.74586064
SPT19991	0.4283504
SPT19992	0.84600013
SPT19995	0.92113984
SPT19996	0.9988134
SPT19997	0.5495636
SPT19998	0.78384745
SPT19999	0.9991098
SPT20000	0.9020469
SPT20001	0.9960456
SPT20002	0.65789574
SPT20003	0.9206642
SPT20005	0.92697364
SPT20006	0.98028576
SPT20007	0.9986547
SPT20008	0.5730425
SPT20009	0.74733204
SPT20011	0.9982916
SPT20012	0.90747416
SPT20013	0.7498497
SPT20014	0.99893886
SPT20015	0.71594036
SPT20016	0.9976807
SPT20019	0.9961512
SPT20020	0.99888384
SPT20025	0.99912715
SPT20026	0.9194621
SPT20028	0.7734984
SPT20029	0.9997638
SPT20030	0.9989046
SPT20031	0.49666932
SPT20032	0.9992199
SPT20036	0.99837816
SPT20037	0.8621282
SPT20038	0.60905045
SPT20040	0.9990424
SPT20042	0.9986156
SPT20043	0.7777873
SPT20044	0.7452709
SPT20045	0.6542636
SPT20490	0.60661495
SPT20491	0.73940575
SPT20494	0.59391475
SPT20495	0.6089611
SPT20498	0.9998786
SPT20499	0.91799945
SPT20507	0.57409394
SPT20509	0.5173022
SPT20510	0.9992763
SPT20519	0.5078278
SPT20526	0.9854217
SPT20532	0.9985055
SPT20533	0.88912994
SPT20537	0.9624481
SPT20541	0.73747265
SPT20546	0.6252352
SPT20550	0.99750155
SPT20556	0.7091081
SPT20557	0.6830794
SPT20562	0.9986724
SPT20563	0.9906543
SPT20565	0.7460489
SPT20569	0.33742005
SPT21249	0.9322833
SPT21250	0.9990888
SPT21251	0.60632896
SPT21255	0.9997933
SPT21261	0.99864715
SPT21270	0.9984034
SPT21277	0.9971924
SPT21278	0.70113915
SPT21279	0.60333794
SPT21281	0.70988446
SPT21283	0.9984693
SPT21284	0.7758364
SPT21294	0.99747384
SPT21295	0.95288354
SPT21300	0.9981313
SPT21302	0.9387635
SPT21305	0.98775005
SPT21306	0.8981908
SPT21309	0.7285554
SPT21319	0.44847664
SPT21321	0.77563775
SPT21322	0.9992753
SPT21323	0.72793823
SPT21324	0.99468225
SPT21326	0.9992943
SPT21331	0.6370156
SPT21659	0.99200386
SPT21661	0.9965533
SPT21667	0.998236
SPT21668	0.9698398
SPT21675	0.70110786
SPT21677	0.9161188
SPT21685	0.9966292
SPT21686	0.6796372
SPT21690	0.99903333
SPT21691	0.99884564
SPT21692	0.99957985
SPT21705	0.80069476
SPT21707	0.82344717
SPT21708	0.995515
SPT21710	0.9971431
SPT21712	0.99872476
SPT21713	0.9953135
SPT21714	0.99429804
SPT21715	0.995522
SPT21716	0.864224
SPT21717	0.9991016
SPT21719	0.9972061
SPT21721	0.99733484
SPT21722	0.8670793
SPT21723	0.99641746
SPT21724	0.9974526
SPT21725	0.3291524
SPT21726	0.8940461
SPT21727	0.77375805
SPT21730	0.99669695
SPT21731	0.9993071
SPT21732	0.99750423
SPT21734	0.6475162
SPT21735	0.9973762
SPT21737	0.93454504
SPT21738	0.9869516
SPT21739	0.5781976
SPT21740	0.7721136
SPT21741	0.9023795
SPT21742	0.86433417
SPT21743	0.6878051
SPT21744	0.99582297
SPT21750	0.99742323
SPT21751	0.9992678
SPT21756	0.9998968
SPT21759	0.96629864
SPT21765	0.9966234
SPT21769	0.9760059
SPT21773	0.54318136
SPT21774	0.9955545
SPT21778	0.99584943
SPT21785	0.98559785
SPT21786	0.99650264
SPT21788	0.99731314
SPT21789	0.94606704
SPT21793	0.99763167
SPT21796	0.998939
SPT21797	0.9320309
SPT21804	0.97754496
SPT21805	0.9976643
SPT21807	0.93660825
SPT21808	0.9953911
SPT21813	0.9976925
SPT21817	0.9988489
SPT21818	0.99994826
SPT21824	0.82741576
SPT21831	0.7584895
SPT21833	0.99722844
SPT21835	0.99943477
SPT21836	0.9994145
SPT21837	0.9958734
SPT21838	0.99386644
SPT21839	0.9948975
SPT21840	0.9832071
SPT21841	0.9974814
SPT21844	0.99084437
SPT21846	0.96181643
SPT21863	0.6454909
SPT21866	0.99093235
SPT21872	0.9924484
SPT21873	0.9792333
SPT21874	0.6845806
SPT21875	0.99707353
SPT21876	0.9989836
SPT21877	0.973612
SPT21878	0.9975799
SPT21880	0.99572337
SPT21883	0.9991872
SPT21884	0.90909564
SPT21885	0.9974415
SPT21887	0.6346566
SPT21899	0.8641956
SPT21906	0.9974215
SPT21909	0.8321241
SPT21910	0.99683887
SPT21913	0.999895
SPT21914	0.86889756
SPT21915	0.8458764
SPT21916	0.9861916
SPT21919	0.9991645
SPT21923	0.9601837
SPT21924	0.95603454
SPT21927	0.9986227
SPT21946	0.99646837
SPT21948	0.4899832
SPT21953	0.9484652
SPT21954	0.9991738
SPT21955	0.9998632
SPT21965	0.7706917
SPT21966	0.7233228
SPT21967	0.8798125
SPT21979	0.8821942
SPT22200	0.9173485
SPT22201	0.6675664
SPT22204	0.99982834
SPT22207	0.55281484
SPT22211	0.9750635
SPT22213	0.63645655
SPT22214	0.72883874
SPT22220	0.9863359
SPT22221	0.6783936
SPT22222	0.6325209
SPT22223	0.65301025
SPT22227	0.76669323
SPT22230	0.9752234
SPT22238	0.9992603
SPT22240	0.99886703
SPT22241	0.998675
SPT22243	0.9992907
SPT22248	0.9967893
SPT22249	0.9287772
SPT22251	0.947632
SPT22252	0.98752695
SPT22253	0.6540387
SPT22254	0.98213154
SPT22255	0.5410455
SPT22256	0.81593245
SPT22258	0.92022055
SPT22261	0.64897794
SPT22265	0.97509086
SPT22270	0.9962565
SPT22273	0.9916546
SPT22274	0.9220208
SPT22278	0.9958375
SPT22281	0.99748296
SPT22282	0.9995071
SPT22407	0.99665356
SPT22410	0.99355984
SPT22415	0.7595116
SPT22416	0.9998729
SPT22422	0.6335983
SPT22438	0.9270191
SPT22441	0.67409396
SPT22445	0.97743654
SPT22447	0.9945643
SPT22449	0.6871682
SPT22456	0.99266547
SPT22457	0.9990589
SPT22467	0.99823916
SPT22469	0.9945424
SPT22471	0.9981102
SPT22474	0.997514
SPT22480	0.9839301
SPT22485	0.98682743
SPT22489	0.9984278
SPT22500	0.9981056
SPT22503	0.83572704
SPT22509	0.4803647
SPT22510	0.99721426
SPT22511	0.6700659
SPT22518	0.998315
SPT22520	0.7665389
SPT22525	0.6459334
SPT22526	0.98895067
SPT22527	0.39951026
SPT22529	0.9960655
SPT22536	0.8032351
SPT22539	0.9985951
SPT22545	0.8453627
SPT22547	0.9949408
SPT22551	0.99542797
SPT22552	0.95835775
SPT22553	0.8764139
SPT22554	0.6821887
SPT22555	0.99672145
SPT22556	0.9898001
SPT22558	0.9980485
SPT22559	0.4000036
SPT22562	0.9767385
SPT22565	0.99247503
SPT22566	0.82455915
SPT22567	0.5228918
SPT22568	0.6722641
SPT22570	0.70779634
SPT22571	0.5558282
SPT22572	0.4791045
SPT22574	0.9905883
SPT22575	0.42822543
SPT22577	0.5297143
SPT22578	0.65046126
SPT22580	0.4842896
SPT22584	0.9977773
SPT22587	0.9983041
SPT22588	0.51081216
SPT22591	0.89574844
SPT22592	0.78105825
SPT22593	0.60644275
SPT22594	0.6540524
SPT22598	0.7669829
SPT22600	0.8629871
SPT22605	0.9984804
SPT22606	0.39046982
SPT22607	0.97685117
SPT22608	0.9994607
SPT22610	0.622927
SPT22612	0.6197313
SPT22613	0.63468325
SPT22615	0.94273126
SPT22616	0.9289306
SPT22617	0.89857435
SPT22619	0.5774344
SPT22620	0.99880606
SPT22621	0.99893236
SPT22628	0.8544441
SPT22634	0.7533812
SPT22637	0.87027097
SPT22638	0.5498327
SPT22640	0.64500797
SPT22642	0.99472123
SPT22649	0.74797434
SPT23007	0.6678047
SPT23009	0.9911516
SPT23010	0.97225136
SPT23011	0.7634716
SPT23012	0.70606226
SPT23014	0.6316603
SPT23015	0.76301664
SPT23018	0.980715
SPT23019	0.8386288
SPT23020	0.68858945
SPT23021	0.99979275
SPT23022	0.798635
SPT23023	0.98382366
SPT23028	0.7864484
SPT23029	0.79550695
SPT23031	0.99893993
SPT23032	0.9942256
SPT23035	0.57107204
SPT23036	0.81774336
SPT23039	0.9871266
SPT23040	0.9546678
SPT23043	0.96336937
SPT23047	0.98333263
SPT23052	0.9085368
SPT23053	0.40728965
SPT23055	0.5909575
SPT23059	0.9946882
SPT23065	0.8444475
SPT23067	0.81699044
SPT23069	0.62941283
SPT23071	0.7253297
SPT23073	0.79053295
SPT23079	0.68450165
SPT23082	0.9394638
SPT23085	0.7353921
SPT23086	0.97419965
SPT23087	0.88268125
SPT23091	0.99509764
SPT23095	0.9394721
SPT23098	0.8650186
SPT23105	0.79297996
SPT23106	0.97290814
SPT23107	0.9790596
SPT23108	0.9732679
SPT23110	0.7053666
SPT23114	0.89994055
SPT23116	0.9996711
SPT23118	0.9994664
SPT23123	0.93763256
SPT23125	0.736728
SPT23127	0.99938184
SPT24139	0.9981352
SPT24141	0.9973419
SPT24142	0.8431498
SPT24147	0.66707355
SPT24150	0.9370246
SPT24151	0.55947876
SPT24152	0.75121015
SPT24153	0.9995458
SPT24154	0.9728681
SPT24159	0.99226904
SPT24160	0.57544154
SPT24161	0.63302845
SPT24162	0.99439436
SPT24163	0.94009143
SPT24164	0.47474322
SPT24165	0.7146637
SPT24166	0.99685246
SPT24167	0.9377226
