Sample	Fws
PH0678-C	0.98838234
PH0679-C	0.993668
PH0680-C	0.9938463
PH0681-C	0.7793954000000001
PH0682-C	0.9831743000000001
PH0683-C	0.79247916
PH0684-C	0.9914958
PH0685-C	0.9992029
PH0686-C	0.9722648000000002
PH0687-C	0.99803096
PH0692-C	0.9844696
PH0694-C	0.9811371999999999
PH0695-C	0.9827684000000001
PH0696-C	0.9987093
PH0697-C	0.99406064
PH0698-C	0.81792945
PH0700-C	0.9886903
PH0701-C	0.98139125
PH0702-C	0.98883486
PH0703-C	0.9971965
PH0704-C	0.8367993
PH0706-C	0.9959148999999999
PH0707-C	0.77269167
PH0708-C	0.96121895
PH0709-C	0.98049366
PH0712-C	0.9873295
PH0713-C	0.44969136
PH0714-C	0.8524139999999999
PH0715-C	0.9826315999999999
PH0716-C	0.9851242
PH0717-C	0.94757897
PH0718-C	0.9736425999999999
PH0719-C	0.9971403
PH0722-C	0.99729794
PH0723-C	0.98163885
PH0724-C	0.51511997
PH0725-C	0.9647237
PH0726-Cx	0.638405
PH0727-C	0.9917362
PH0728-C	0.9897155999999999
PH0729-C	0.99361134
PH0730-C	0.9956429
PH0731-C	0.9982614
PH0732-C	0.9916491
PH0733-C	0.82673097
PH0734-C	0.54352415
PH0735-C	0.5835786000000001
PH0736-C	0.5935734
PH0737-C	0.98711145
PH0738-C	0.9973525
PH0739-C	0.9908443000000001
PH0741-C	0.5534785
PH0742-C	0.9946375
PH0743-C	0.99390167
PH0744-C	0.9121024
PH0745-C	0.9987212
PH0746-C	0.9986537
PH0747-Cx	0.83576787
PH0749-C	0.8776845999999999
PH0750-Cx	0.8397405000000001
PH0752-C	0.9914712
PH0753-Cx	0.99337786
PH0754-C	0.9912373999999999
PH0755-C	0.98884255
PH0756-Cx	0.9987337
PH0757-C	0.9889582
PH0758-C	0.99438745
PH0759-C	0.992925
PH0760-C	0.894149
PH0761-C	0.9895961
PH0762-Cx	0.99805176
PH0763-C	0.7894049
PH0764-C	0.9674124
PH0765-C	0.991627
PH0766-Cx	0.7731859999999999
PH0767-C	0.81194264
PH0768-C	0.74176466
PH0769-C	0.8269340000000001
PH0770-C	0.9954926
PH0772-C	0.99684304
PH0773-Cx	0.9897966999999999
PH0774-C	0.9460476000000001
PH0775-Cx	0.9981148999999999
PH0776-C	0.99841356
PH0777-C	0.6754234
PH0778-C	0.98904747
PH0779-Cx	0.886317
PH0780-C	0.9907598
PH0782-C	0.80149215
PH0783-C	0.9926533000000001
PH0784-C	0.9909976
PH0785-Cx	0.99749297
PH0786-Cx	0.9196002000000001
PH0788-C	0.9893867000000001
PH0789-C	0.98790014
PH0790-C	0.9964742
PH0793-C	0.99588335
PH0794-C	0.98838896
PH0795-C	0.99852663
PH0797-C	0.9937239
PH0800-C	0.57434416
PH0801-C	0.9981745000000001
PH0802-C	0.83885205
PH0805-C	0.9929998
PH0807-C	0.99487865
PH0810-C	0.98943937
PH0811-C	0.84564
PH0813-C	0.99384964
PH0814-Cx	0.9976639
PH0815-C	0.74643457
PH0817-C	0.97843623
PH0818-C	0.9929950000000001
PH0819-C	0.9885264000000001
PH0820-C	0.98860085
PH0821-C	0.8667714
PH0822-C	0.98113656
PH0823-C	0.9889836
PH0824-C	0.49970785
PH0825-C	0.98627317
PH0826-C	0.99379146
PH0828-C	0.9893379000000001
PH0829-C	0.97673136
PH0830-C	0.9846875
PH0831-C	0.99315864
PH0832-C	0.9907879
PH0833-C	0.9936124
PH0834-C	0.9972572000000001
PH0835-C	0.98093086
PH0836-C	0.9675778
PH0837-C	0.9931690999999999
PH0838-C	0.9589295
PH0839-C	0.98906875
PH0840-C	0.9893863000000002
PH0841-C	0.99239767
PH0842-C	0.99107796
PH0843-C	0.99843484
PH0844-C	0.9986497
PH0845-C	0.96603787
PH0846-C	0.9826002
PH0847-C	0.9931465
PH0848-C	0.9914055
PH0849-C	0.7574825
PH0850-C	0.9868610999999999
PH0851-C	0.9811690000000001
PH0852-C	0.99020624
PH0853-C	0.9901368
PH0854-C	0.99404275
PH0855-C	0.99229187
PH0856-C	0.9968671999999998
PH0858-C	0.9940521999999999
PH0860-Cx	0.98569363
PH0863-Cx	0.9111277
PH0865-C	0.9942171999999999
PH0866-C	0.9920209999999999
PH0868-Cx	0.99273694
PH0870-C	0.96564597
PH0871-C	0.9891515
PH0872-C	0.9980926
PH0873-Cx	0.9953943000000001
PH0874-Cx	0.9931744
PH0875-C	0.99361694
PH0876-C	0.8845896999999999
PH0877-C	0.99286157
PH0878-C	0.99282515
PH0879-C	0.99051803
PH0880-C	0.9904898999999999
PH0882-C	0.80584955
PH0885-Cx	0.99796104
PH0886-C	0.99150455
PH0887-C	0.9897116
PH0888-C	0.9928353999999999
PH0889-C	0.9926363000000001
PH0890-C	0.99336284
PH0891-Cx	0.9939475
PH0892-C	0.7056581999999999
PH0894-C	0.9937408999999999
PH0895-C	0.9907323
PH0896-C	0.9939795
PH0898-C	0.8940958000000001
PH0899-C	0.9916867
PH0900-C	0.99296385
PH0901-C	0.97363496
PH0902-C	0.9848655000000001
PH0903-C	0.9011450000000001
PH0904-C	0.9953131
PH0905-C	0.91496557
PH0906-C	0.88611144
PH0907-C	0.9940075999999999
PH0908-C	0.9934120000000001
PH0909-C	0.98758966
PH0910-C	0.9932641
PH0911-Cx	0.9931091999999999
PH0912-C	0.9937155000000001
PH0915-C	0.99280447
PH0916-C	0.9158193000000001
PH0917-Cx	0.7768994
PH0918-Cx	0.8405229999999999
PH0919-C	0.8220622999999999
PH0920-Cx	0.985967
PH0921-C	0.99425155
PH0923-Cx	0.99849164
PH0924-C	0.9975968000000001
PH0925-C	0.9889223
PH0926-C	0.99245864
PH0927-C	0.9902878
PH0928-C	0.99341226
PH0929-C	0.9986501
PH0930-Cx	0.98729336
PH0931-C	0.9959290000000001
PH0932-C	0.9841537
PH0933-C	0.993808
PH0935-C	0.89766234
PH0936-C	0.99279046
PH0937-C	0.9914966999999999
PH0938-C	0.56667596
PH0939-C	0.99555033
PH0940-Cx	0.77456146
PH0941-C	0.6464014
PH0942-Cx	0.9979499
PH0945-C	0.99614286
PH0952-CW	0.9901436
PH0959-Cx	0.99376714
PH0961-Cx	0.99070656
PH0962-C	0.99123746
PH0964-Cx	0.9911107
PH0966-Cx	0.98681986
PH0968-C	0.99226284
PH0970-C	0.9921568000000001
PH0971-C	0.9967476000000001
PH0973-C	0.7319736
PH0974-Cx	0.72563463
PH0976-C	0.97000915
PH0980-C	0.9888664
PH0981-C	0.9944801
PH0982-C	0.99352974
PH0983-C	0.9984242
PH0984-C	0.99108344
PH0985-C	0.9931935
PH0986-C	0.9980488999999999
PH0987-C	0.9975878
PH0991-C	0.9943025
PH0994-C	0.9891940999999999
PH0996-C	0.9912349
PH0997-C	0.9891014000000001
PH0999-C	0.9830978000000001
PH1000-C	0.9971556
PH1001-C	0.99336326
PH1002-C	0.9943174000000001
PH1003-C	0.9818841
PH1007-C	0.84877783
PH1015-C	0.9917763
PH1023-C	0.9742928
PH1025-C	0.9918705
PH1027-C	0.9953324
PH1032-C	0.99832004
PH1037-C	0.9974832
PH1043-C	0.9982334
PH1045-C	0.99718183
PH1051-C	0.9912882
PH1058-C	0.9934620999999999
PH1068-C	0.99293923
PH1069-C	0.74955726
PH1071-C	0.9911247
PH1073-C	0.99281406
PH1085-C	0.99546325
PH1086-C	0.9923542
PH1087-C	0.37779543
PH1088-C	0.7071966
PH1089-C	0.6881884
PH1092-C	0.9948957
PH1097-C	0.9975021999999999
PH1105-C	0.54871404
PH1106-C	0.99454814
PH1136-C	0.9875784
PH1137-C	0.96040356
PH1145-C	0.8876275
PH1147-C	0.9903517
PH1148-C	0.99303275
PH1150-C	0.9979091999999998
PH1152-C	0.98646384
PH1153-C	0.9923556
PH1155-C	0.996174
PH1158-C	0.99827653
PH1159-C	0.9920745000000001
PH1160-C	0.9902884
PH1162-C	0.98959905
PH1163-C	0.99277365
PH1164-C	0.9914796999999999
PH1165-C	0.99384457
PH1168-C	0.99362594
PH1169-C	0.9932825999999999
PH1170-C	0.99022025
PH1172-C	0.9943681999999999
PH1173-C	0.9858625
PH1175-C	0.98466426
PH1183-C	0.98341614
PH1186-C	0.9870385
PH1187-C	0.9894586999999999
PH1188-C	0.9887646000000001
PH1189-C	0.984901
PH1190-C	0.9915029000000001
PH1191-C	0.63039994
PH1192-C	0.98785734
PH1195-C	0.99826694
PH1197-C	0.9791492
PH1198-C	0.98830104
PH1200-C	0.9980896
PH1201-C	0.9924360000000001
PH1202-C	0.985834
PH1203-C	0.98445314
PH1205-C	0.55486596
PH1206-C	0.98437285
PH1208-C	0.98936534
PH1209-C	0.9892450999999999
PH1211-C	0.99892145
PH1215-C	0.6835304
PH1216-C	0.9879642
PH1217-C	0.9677389999999999
PH1218-C	0.990201
PH1220-C	0.9838998
PH1223-C	0.99214107
PH1224-C	0.99296814
PH1229-C	0.98663735
PH1234-C	0.98743266
PH1236-C	0.98819464
PH1250-C	0.8031411999999999
PH1251-C	0.9914251000000001
PH1252-C	0.99209845
PH1253-C	0.9888331
PH1289-C	0.8136802
PH1297-C	0.99854606
PH1299-C	0.85190034
PH1300-C	0.99907315
PH1304-C	0.81090814
PH1305-C	0.92228055
PH1309-C	0.62772
PH1310-C	0.9953466000000001
PH1313-C	0.98283076
PH1316-C	0.8630081000000001
PH1317-C	0.9913197
PH1318-C	0.99295706
PH1319-C	0.99814963
PH1328-C	0.87360275
PH1336-C	0.9829017
PH1337-C	0.9912173000000001
PH1338-C	0.9829462999999999
PH1339-C	0.99325424
PH1341-C	0.911243
PH1343-C	0.97016305
PH1351-C	0.9588114999999999
PH1354-C	0.9912472999999999
PH1355-C	0.9861770000000001
PH1357-C	0.9885961999999999
PH1358-C	0.99210525
PH1360-C	0.9841530999999999
PH1368-C	0.98337317
PH1373-C	0.9849165999999999
PH1377-C	0.9869627000000001
PH1378-C	0.98906523
PH1379-C	0.99181485
PH1384-C	0.98696417
PH1387-C	0.9825403
PH1390-C	0.9860653
PH1391-C	0.9879338
PH1393-C	0.9904638000000001
PH1394-C	0.9887338
PH1395-C	0.99281144
PH1396-C	0.9943021000000001
PH1397-C	0.9916856
PH1398-C	0.9939749
PH1399-C	0.9920718000000001
PH1402-C	0.9977931000000001
PH1407-C	0.89878887
PH1411-C	0.9917016
PH1419-C	0.9751973
PH1422-C	0.8330049
PH1439-C	0.9919447
PH1443-C	0.9906014999999999
PH1449-C	0.78956974
PH1453-C	0.99364
PH1454-C	0.9883827
PH1477-C	0.9860952
PH1480-C	0.7819469
PH1482-C	0.9829199000000001
PH1484-C	0.9827661
PH1486-C	0.9906765
PH1487-C	0.9861200999999999
PH1488-C	0.99174017
PH1489-C	0.9911469
PH1490-C	0.99113786
PH1491-C	0.9718540999999999
PH1492-C	0.9956474000000001
PH1493-C	0.98130256
PH1494-C	0.98082
PH1495-C	0.9144958000000001
PH1497-C	0.98603374
PH1498-C	0.99156284
PH1499-C	0.99280345
PH1500-C	0.9914062
PH1501-C	0.9881753000000001
PH1502-C	0.82775384
PH1504-C	0.9936364
PH1506-C	0.98591703
PH1519-C	0.9858334000000001
PH1529-C	0.9718732
PH1562-C	0.9366376000000001
PH1564-C	0.9924165999999999
PH1565-C	0.99209094
PH1566-C	0.99027514
PH1567-C	0.7929333000000001
PH1568-C	0.8434093
PH1570-C	0.92452884
PH1571-C	0.98016316
PH1575-C	0.99135536
PH1577-C	0.9947568000000001
PH1578-C	0.99484384
PH1580-C	0.64813787
PH1587-C	0.9910216999999999
PH1589-C	0.990287
PH1594-C	0.67774516
PH1596-C	0.98972696
PH1597-C	0.991761
PH1602-C	0.62558806
PH1604-C	0.9897659
PH1611-C	0.99452645
PH1614-C	0.99694806
PH1615-C	0.99310917
PH1616-C	0.9894228
PH1622-C	0.76137567
PH1623-C	0.98764205
PH1624-C	0.78030187
PH1626-C	0.89754605
PH1628-C	0.5926176
PH1630-C	0.8841843
PH1634-C	0.99217767
PH1636-C	0.9907903
PH1638-C	0.9892556
PH1639-C	0.99874735
PH1643-C	0.9973681000000001
PH1668-CW2	0.98829746
PH1669-CW2	0.9914966999999999
PH1670-CW2	0.83665293
PH1671-CW2	0.9919896
PH1674-CW2	0.9587011999999999
PH1675-CW2	0.9977894
PH1676-CW2	0.8726359
PH1677-CW2	0.9203368000000001
PH1678-CW2	0.95279133
PH1679-CW2	0.9392598
PH1692-CW	0.9939735999999999
PJ0129-Cx	0.98268265
PJ0130-Cx	0.98752344
PJ0133-C	0.9950808000000001
PJ0134-C	0.9863055000000001
PJ0135-Cx	0.98653007
PJ0136-Cx	0.98336816
PJ0137-Cx	0.8034316
PJ0138-Cx	0.9914514000000001
PJ0140-C	0.6782599
PJ0144-Cx	0.98787695
PJ0146-Cx	0.9940996999999999
PJ0152-Cx	0.6044745
PJ0156-C	0.7456434000000001
PJ0158-C	0.9921207000000001
PJ0160-C	0.98364055
PJ0162-C	0.9937168
PJ0163-C	0.9941091999999999
PJ0164-C	0.9946166999999999
PJ0168-C	0.87450194
PJ0170-C	0.99256843
PJ0171-C	0.99184734
PJ0172-C	0.99011624
PJ0173-C	0.9936062
PJ0174-C	0.99358135
PJ0175-C	0.9784482
PJ0176-C	0.8458207
PJ0177-C	0.8739209000000001
PJ0178-C	0.98710465
PJ0179-C	0.8966367000000001
PJ0180-C	0.87598085
PJ0181-C	0.95312303
PJ0183-C	0.9940728000000001
PJ0186-C	0.9843844
PJ0189-C	0.98559725
PJ0190-C	0.9890336999999999
PJ0192-C	0.5179594
PJ0194-C	0.98536354
PJ0195-C	0.97553086
PJ0196-C	0.99178123
PJ0197-C	0.9938405
PJ0198-C	0.93152994
PJ0199-C	0.9934316999999999
PJ0200-C	0.9909644000000001
PJ0205-C	0.98232585
PJ0206-C	0.9941770000000001
PJ0208-C	0.9939118
PJ0209-C	0.8624129999999999
PJ0210-C	0.96391946
PJ0222-C	0.9850504000000001
PJ0223-C	0.98623204
PJ0225-C	0.83595335
PJ0230-C	0.9901542
PJ0233-C	0.9875453000000002
PJ0234-C	0.9871759
PJ0237-C	0.5166157
PJ0238-C	0.6952348
PJ0239-C	0.9846210999999999
PJ0240-C	0.46787688
PJ0241-C	0.99415386
PJ0242-C	0.9940885
PJ0243-C	0.7334436
PJ0244-C	0.9373174999999999
PJ0245-C	0.96447855
PJ0246-C	0.9388494000000001
PJ0247-C	0.9120386
PJ0251-C	0.6991229999999999
PJ0252-C	0.8672857
PJ0258-C	0.98980355
PJ0259-C	0.9932546999999998
PJ0262-C	0.9942806999999999
PJ0263-C	0.99377877
PJ0264-C	0.98650545
PJ0265-C	0.98800874
PJ0266-C	0.9885458
PJ0267-C	0.9852232
PJ0268-C	0.94176954
PJ0269-C	0.9928081
PJ0270-C	0.96390665
PJ0271-C	0.9886413000000001
PJ0272-C	0.9856225000000001
PK0002-C	0.9007216999999998
PK0007-C	0.9947060999999999
PK0009-C	0.6007095
PK0011-C	0.52757394
PK0012-C	0.46658720000000004
PK0017-C	0.98584366
PK0018-C	0.6502479999999999
PK0019-C	0.79363644
PK0020-C	0.7554951
PK0021-C	0.7274108
PK0023-C	0.7660594000000001
PK0025-C	0.50039655
PK0026-C	0.49197522
PK0027-C	0.9932723
PK0028-C	0.9970014000000001
PK0029-C	0.6119211999999999
PK0030-C	0.42629275
PK0031-C	0.9950985999999999
PK0034-C	0.5351292
PK0035-C	0.50425047
PK0036-C	0.5555201999999999
PK0037-C	0.7077129
PK0038-C	0.865192
PK0040-C	0.80310404
PK0041-C	0.3030251
PK0042-C	0.99012375
PK0043-C	0.6651398000000001
PK0044-C	0.9912257999999999
PK0045-C	0.97854257
PK0046-C	0.5714756
PK0047-C	0.5451239999999999
PK0048-C	0.61658466
PK0049-C	0.42287603
PK0050-C	0.7702555999999999
PK0051-C	0.8450816999999999
PK0052-C	0.9907435
PK0053-C	0.5574988000000001
PK0054-C	0.54619956
PK0055-C	0.6576678
PK0056-C	0.98873365
PK0059-C	0.97828114
PK0060-C	0.47286242
PK0061-C	0.72521424
PK0062-C	0.91639256
PK0063-C	0.994869
PK0064-C	0.35768417
PK0065-C	0.98789006
PK0066-C	0.5090649
PK0067-C	0.62646335
PK0069-C	0.9963369000000001
PK0070-C	0.98934203
PK0072-C	0.7000818
PK0073-C	0.9986949
PK0074-C	0.8438836
PK0075-C	0.9955780000000001
PK0076-C	0.689937
PL0001-01	0.79011923
PL0002-01	0.95613307
PL0003-01W	0.98872495
PL0004-CW	0.99896234
PL0005-C	0.7315833
PM0001-C	0.7139667
PM0002-C	0.6660341
PM0003-C	0.85356766
PM0004-C	0.9813808
PM0005-C	0.99518824
PM0006-C	0.6076736
PM0007-C	0.84828097
PM0008-C	0.8473113000000001
PM0009-C	0.79063
PM0014-C	0.7040664000000001
PM0015-C	0.99748063
PM0017-C	0.99217653
PM0020-C	0.9969121
PM0021-C	0.99922025
PM0022-C	0.9768962999999999
PM0023-C	0.9634401
PM0026-C	0.8852042999999999
PM0033-C	0.9949599
PM0034-C	0.6524220000000001
PM0036-C	0.6034754
PM0037-C	0.9928213
PM0038-C	0.36634547
PM0039-C	0.91891223
PM0040-C	0.7827893
PM0042-C	0.99221784
PM0047-C	0.9895752
PM0048-C	0.9969583000000001
PM0049-C	0.987324
PM0051-C	0.5814069000000001
PM0054-C	0.42271808
PM0058-C	0.9589284
PM0060-C	0.9006056999999998
PM0062-C	0.9959287
PM0063-C	0.99016476
PM0064-C	0.8582033000000001
PM0068-C	0.99512476
PM0071-C	0.98829097
PM0072-C	0.53812796
PM0073-C	0.5226723
PM0074-C	0.9942139999999999
PM0075-C	0.42562675
PM0076-C	0.6098663000000001
PM0077-C	0.62683094
PM0078-C	0.47588694
PM0083-C	0.49360052
PM0084-C	0.80977297
PM0085-C	0.5378546999999999
PM0086-C	0.9946284
PM0087-C	0.8895145000000001
PM0089-C	0.52156955
PM0090-C	0.99757373
PM0093-C	0.5647578000000001
PM0094-C	0.24566765
PM0096-C	0.99183154
PM0097-C	0.9935858
PM0098-C	0.9915536
PM0100-C	0.29977965
PM0103-C	0.6461015999999999
PM0113-C	0.9946162000000001
PM0114-C	0.9798093000000001
PM0115-C	0.9974434999999999
PM0117-C	0.98776484
PM0123-C	0.6062113
PM0124-C	0.9970675999999999
PM0127-C	0.9899382999999999
PM0129-C	0.9815457000000001
PM0132-C	0.9978754000000001
PM0133-C	0.99351454
PM0134-C	0.57569224
PM0136-C	0.99875176
PM0138-C	0.6101524
PM0139-C	0.46197513
PM0142-C	0.992079
PM0144-C	0.5353960999999999
PM0145-C	0.99675786
PM0146-C	0.98356795
PM0147-C	0.7405276999999999
PM0151-C	0.49025112
PM0152-C	0.63704866
PM0153-C	0.86560404
PM0156-C	0.99572736
PM0157-C	0.9965026
PM0159-C	0.75460714
PM0160-C	0.9976164000000001
PM0161-C	0.46190749999999997
PM0182-C	0.9912948
PM0183-C	0.98881966
PM0184-C	0.3823506
PM0185-C	0.84548116
PM0186-C	0.9548083
PM0187-C	0.5922991999999999
PM0188-C	0.9883908000000001
PM0190-C	0.9899194
PM0191-C	0.99316496
PM0192-C	0.97135204
PM0193-C	0.6468183000000001
PM0194-C	0.5630549
PM0195-C	0.5876941
PM0196-C	0.5274154000000001
PM0197-C	0.5903943
PM0198-C	0.9969011000000001
PM0199-C	0.9975395
PM0200-C	0.6955901999999999
PM0201-C	0.3259547
PM0202-C	0.8925117
PM0203-C	0.9886029000000001
PM0204-C	0.9838449
PM0205-C	0.5139481
PM0206-C	0.635361
PM0207-C	0.5773046
PM0208-C	0.8922553
PM0209-C	0.4685263
PM0211-C	0.6160249
PM0212-C	0.99192435
PM0213-C	0.9861552
PM0214-C	0.53695494
PM0215-C	0.92268395
PM0216-C	0.9899584000000001
PM0217-C	0.80734795
PM0218-C	0.9899026
PM0219-C	0.49741343
PM0220-C	0.98956937
PM0221-C	0.6811125
PM0222-C	0.9943526
PM0223-C	0.65996176
PM0224-C	0.98567
PM0227-C	0.9965161
PM0229-C	0.7104461
PM0230-C	0.5295084
PM0231-C	0.98725736
PM0232-C	0.67636245
PM0233-C	0.99156046
PM0234-C	0.9773902
PM0235-C	0.98127097
PM0236-C	0.9941323000000001
PM0237-C	0.73686504
PM0238-C	0.99398607
PM0240-C	0.99808264
PM0241-C	0.37845233
PM0242-C	0.98376536
PM0243-C	0.7754875
PM0244-C	0.9724556000000001
PM0246-C	0.75486445
PM0247-C	0.99786633
PM0248-C	0.99825937
PM0249-C	0.99035954
PM0250-C	0.85623276
PM0251-C	0.34048295
PM0252-C	0.6437409000000001
PM0253-C	0.75064933
PM0254-C	0.7101684
PM0255-C	0.9844845
PM0256-C	0.97109663
PM0257-C	0.99498135
PM0258-C	0.9867020000000001
PM0259-C	0.9973173000000001
PM0260-C	0.52669084
PM0261-C	0.9953351
PM0262-C	0.9864489
PM0263-C	0.5591437
PM0264-C	0.50754774
PM0265-C	0.9872873999999999
PM0266-C	0.99557114
PM0267-C	0.9969945
PM0268-C	0.31740734
PM0269-C	0.99038047
PM0270-C	0.5954325
PM0271-C	0.49683946
PM0272-C	0.36720820000000004
PM0273-C	0.5231235
PM0274-C	0.9846874
PM0275-C	0.46919763
PM0276-C	0.9846851999999999
PM0277-C	0.75439453
PM0278-C	0.9975838
PM0279-C	0.98970395
PM0280-C	0.49152625
PM0281-C	0.9928954
PM0282-C	0.99602836
PM0283-C	0.7916076999999999
PM0290-C	0.84158015
PM0291-C	0.62518305
PM0293-C	0.9908899
PM0295-C	0.7248744
PM0296-C	0.5439996
PM0297-C	0.9892771
PM0299-C	0.98897195
PM0300-C	0.55603415
PM0301-C	0.8281248999999999
PM0302-C	0.99333316
PM0303-C	0.8751732
PM0305-C	0.9895269
PM0306-C	0.68411005
PM0307-C	0.9966790000000001
PM0308-C	0.41130522
PM0309-C	0.9870916
PM0310-C	0.8065446999999999
PM0311-C	0.9917885000000001
PM0312-C	0.5380388
PM0313-C	0.79754883
PM0314-C	0.34932518
PM0315-C	0.9815564
PM0316-C	0.7896884
PM0317-C	0.98010534
PM0318-C	0.9944251000000001
PM0319-C	0.9888127
PM0320-C	0.98686254
PM0321-C	0.98971665
PM0322-C	0.8527798000000001
PM0323-C	0.98933184
PM0324-C	0.99600154
PM0325-C	0.9909766999999999
PM0326-C	0.6100696999999999
PM0327-C	0.9909879
PM0328-C	0.98707986
PM0331-C	0.98827934
PM0332-C	0.69606304
PM0333-C	0.9962609
PM0334-C	0.43625563
PM0335-C	0.9876129000000001
PM0336-C	0.9433328999999999
PM0338-C	0.77597487
PM0339-C	0.58349276
PM0340-C	0.99732125
PM0341-C	0.9910752
PM0342-C	0.99016666
PM0343-C	0.5534316
PM0344-C	0.5457049
PM0345-C	0.65689516
PM0346-C	0.9887116
PM0347-C	0.33156434
PM0349-C	0.82931095
PM0350-C	0.9919594999999999
PM0351-C	0.6918429
PM0352-C	0.7131979
PM0355-C	0.5444839
PM0356-C	0.6097539000000001
PM0357-C	0.9931825999999999
PM0358-C	0.99260926
PM0359-C	0.99306345
PM0360-C	0.26480990000000004
PM0361-C	0.68496984
PM0363-C	0.98846555
PM0364-C	0.9840408000000002
PM0365-C	0.9954130999999999
PM0366-C	0.54767656
PM0367-C	0.98608166
PM0368-C	0.9920700000000001
PM0369-C	0.7274195999999999
PM0370-C	0.8735351999999998
PM0372-C	0.98449534
PM0374-C	0.99203527
PM0375-C	0.9936839
PM0377-C	0.9958435999999999
PM0378-C	0.98835224
PM0379-C	0.9981962999999999
PM0380-C	0.3448039
PM0381-C	0.9912843000000001
PM0382-C	0.99045646
PM0383-C	0.55992603
PM0384-C	0.5354585
PM0385-C	0.9944450999999999
PM0386-C	0.5298565
PM0387-C	0.65313655
PM0390-C	0.5710658000000001
PM0391-C	0.5628983
PM0392-C	0.99320936
PM0393-C	0.9952392
PM0394-C	0.58582616
PM0395-C	0.99852425
PM0396-C	0.41953614
PM0397-C	0.99670494
PM0398-C	0.99653435
PM0399-C	0.6222827
PM0400-C	0.99034864
PM0403-C	0.9967857
PM0405-C	0.63257587
PM0406-C	0.77534807
PM0408-C	0.86380845
PM0410-C	0.4842473
PM0411-C	0.990007
PM0412-C	0.9907896
PM0413-C	0.64526564
PM0414-C	0.9848694
PM0415-C	0.9963556
PM0416-C	0.70248723
PM0417-C	0.5759645999999999
PM0418-C	0.99286735
PM0419-C	0.31915167
PM0420-C	0.9950559999999999
PM0421-C	0.34282094
PM0422-C	0.9946575999999999
PM0423-C	0.9989825999999999
PM0424-C	0.999455
PM0425-C	0.9909103000000001
PM0426-C	0.94096357
PM0427-C	0.7778304
PM0428-C	0.9922412
PM0429-C	0.9898829
PM0432-C	0.99120253
PM0433-C	0.6471226999999999
PM0434-C	0.6997483
PM0435-C	0.99860954
PM0436-C	0.6964114
PM0437-C	0.9832569999999999
PM0438-C	0.99557644
PM0440-C	0.9911754
PM0441-C	0.9937944
PM0442-C	0.98023415
PM0444-C	0.89032614
PM0445-C	0.9902291
PM0446-C	0.9893995999999999
PM0447-C	0.8380798
PM0448-C	0.9962341999999998
PM0449-C	0.62269413
PM0451-C	0.87766594
PM0452-C	0.99252814
PM0453-C	0.6452055999999999
PM0454-C	0.995403
PM0455-C	0.9875860999999999
PM0456-C	0.99537957
PM0457-C	0.698674
PM0458-C	0.99707305
PM0459-C	0.9983204
PM0460-C	0.32400912
PM0461-C	0.9963395
PM0463-C	0.9925567
PM0464-C	0.7777488
PM0466-C	0.6993607
PM0467-C	0.99751306
PM0468-C	0.9950613000000001
PM0469-C	0.9949699000000001
PM0470-C	0.9891440999999999
PM0471-C	0.72777605
PM0472-C	0.98927194
PM0473-C	0.92635524
PM0475-C	0.47922072
PM0476-C	0.9940131
PM0478-C	0.9989921999999999
PM0479-Cx	0.9853232
PM0480-C	0.99801356
PM0481-C	0.9930982
PM0482-C	0.87864286
PM0483-C	0.7889976
PM0484-C	0.72351
PM0485-C	0.99269366
PM0486-C	0.6742116
PM0487-C	0.99487543
PM0488-C	0.64522475
PM0489-C	0.71726847
PM0490-C	0.99583405
PM0491-C	0.9465078000000001
PM0492-C	0.9868326
PM0493-C	0.98666686
PM0494-C	0.9980899999999999
PM0495-C	0.99756724
PM0496-C	0.9770940999999999
PM0497-C	0.98992324
PM0498-C	0.9888351999999999
PM0499-C	0.7489445
PM0500-C	0.9021219000000001
PM0501-C	0.73646146
PM0502-C	0.71971345
PM0503-C	0.99748945
PM0504-C	0.9934879999999999
PM0505-C	0.9864501
PM0506-C	0.5830848000000001
PM0510-C	0.99883366
PM0511-C	0.8934325000000001
PM0512-C	0.9959526
PM0513-C	0.9897226
PM0514-C	0.5772352
PM0517-C	0.39327618
PM0518-C	0.98974574
PM0529-C	0.9905553
PM0535-C	0.99114484
PM0544-C	0.9955784
PM0565-C	0.9549568000000002
PM0566-C	0.9902334
PM0567-C	0.9981087
PM0568-C	0.8324878000000001
PM0569-C	0.99829704
PM0570-C	0.9957116
PM0571-C	0.9935526
PM0572-C	0.8072408
PM0573-C	0.9904357
PM0574-C	0.99859923
PM0575-C	0.63898915
PM0576-C	0.7983665
PM0577-C	0.48981586
PM0578-C	0.8692438
PM0579-C	0.9458076999999999
PM0580-C	0.97888774
PM0581-C	0.7491696999999999
PM0582-C	0.9927181999999999
PM0583-C	0.9925290999999999
PM0584-C	0.6775003
PM0585-C	0.99015254
PM0586-C	0.9965615
PM0587-C	0.6670172
PM0588-C	0.99812293
PM0589-C	0.8323884
PM0590-C	0.9899549999999999
PM0591-C	0.84284717
PM0592-C	0.99846053
PM0593-C	0.9926879999999999
PM0594-C	0.9985068000000001
PM0595-C	0.98895925
PM0596-C	0.5502133000000001
PM0597-C	0.80822545
PM0598-C	0.88991296
PM0599-C	0.47914700000000005
PM0600-C	0.99720156
PM0601-C	0.98827046
